FIRSTLINE,이상해씨,이상해풀,이상해꽃,파이리,리자드,리자몽,꼬부기,어니부기,거북왕,캐터피,단데기,버터플,뿔충이,딱충이,독침붕,구구,피죤,피죤투,꼬렛,레트라,깨비참,깨비드릴조,아보,아보크,피카츄,라이츄,모래두지,고지,니드런♀,니드리나,니드퀸,니드런♂,니드리노,니드킹,삐삐,픽시,식스테일,나인테일,푸린,푸크린,주뱃,골뱃,뚜벅쵸,냄새꼬,라플레시아,파라스,파라섹트,콘팡,도나리,디그다,닥트리오,나옹,페르시온,고라파덕,골덕,망키,성원숭,가디,윈디,발챙이,슈륙챙이,강챙이,캐이시,윤겔라,후딘,알통몬,근육몬,괴력몬,모다피,우츠동,우츠보트,왕눈해,독파리,꼬마돌,데구리,딱구리,포니타,날쌩마,야돈,야도란,코일,레어코일,파오리,두두,두트리오,쥬쥬,쥬레곤,질퍽이,질뻐기,셀러,파르셀,고오스,고우스트,팬텀,롱스톤,슬리프,슬리퍼,크랩,킹크랩,찌리리공,붐볼,아라리,나시,탕구리,텅구리,시라소몬,홍수몬,내루미,또가스,또도가스,뿔카노,코뿌리,럭키,덩쿠리,캥카,쏘드라,시드라,콘치,왕콘치,별가사리,아쿠스타,마임맨,스라크,루주라,에레브,마그마,쁘사이저,켄타로스,잉어킹,갸라도스,라프라스,메타몽,이브이,샤미드,쥬피썬더,부스터,폴리곤,암나이트,암스타,투구,투구푸스,프테라,잠만보,프리져,썬더,파이어,미뇽,신뇽,망나뇽,뮤츠,뮤,치코리타,베이리프,메가니움,브케인,마그케인,블레이범,리아코,엘리게이,장크로다일,꼬리선,다꼬리,부우부,야부엉,레디바,레디안,페이검,아리아도스,크로뱃,초라기,랜턴,피츄,삐,푸푸린,토게피,토게틱,네이티,네이티오,메리프,보송송,전룡,아르코,마릴,마릴리,꼬지모,왕구리,통통코,두코,솜솜코,에이팜,해너츠,해루미,왕자리,우파,누오,에브이,블래키,니로우,야도킹,무우마,안농,마자용,키링키,피콘,쏘콘,노고치,글라이거,강철톤,블루,그랑블루,침바루,핫삼,단단지,헤라크로스,포푸니,깜지곰,링곰,마그마그,마그카르고,꾸꾸리,메꾸리,코산호,총어,대포무노,딜리버드,만타인,무장조,델빌,헬가,킹드라,코코리,코리갑,폴리곤2,노라키,루브도,배루키,카포에라,뽀뽀라,에레키드,마그비,밀탱크,해피너스,라이코,앤테이,스이쿤,애버라스,데기라스,마기라스,루기아,칠색조,세레비,나무지기,나무돌이,나무킹,아차모,영치코,번치코,물짱이,늪짱이,대짱이,포챠나,그라에나,지그제구리,직구리,개무소,실쿤,뷰티플라이,카스쿤,독케일,연꽃몬,로토스,로파파,도토링,잎새코,다탱구,테일로,스왈로,갈모매,패리퍼,랄토스,킬리아,가디안,비구술,비나방,버섯꼬,버섯모,게을로,발바로,게을킹,토중몬,아이스크,껍질몬,소곤룡,노공룡,폭음룡,마크탕,하리뭉,루리리,코코파스,에나비,델케티,깜까미,입치트,가보리,갱도라,보스로라,요가랑,요가램,썬더라이,썬더볼트,플러시,마이농,볼비트,네오비트,로젤리아,꼴깍몬,꿀꺽몬,샤프니아,샤크니아,고래왕자,고래왕,둔타,폭타,코터스,피그점프,피그킹,얼루기,톱치,비브라바,플라이곤,선인왕,밤선인,파비코,파비코리,쟝고,세비퍼,루나톤,솔록,미꾸리,메깅,가재군,가재장군,오뚝군,점토도리,릴링,릴리요,아노딥스,아말도,빈티나,밀로틱,캐스퐁,켈리몬,어둠대신,다크펫,해골몽,미라몽,트로피우스,치렁,앱솔,마자,눈꼬마,얼음귀신,대굴레오,씨레오,씨카이저,진주몽,헌테일,분홍장이,시라칸,사랑동이,아공이,쉘곤,보만다,메탕,메탕구,메타그로스,레지락,레지아이스,레지스틸,라티아스,라티오스,가이오가,그란돈,레쿠쟈,지라치,테오키스,모부기,수풀부기,토대부기,불꽃숭이,파이숭이,초염몽,팽도리,팽태자,엠페르트,찌르꼬,찌르버드,찌르호크,비버니,비버통,귀뚤뚜기,귀뚤톡크,꼬링크,럭시오,렌트라,꼬몽울,로즈레이드,두개도스,램펄드,방패톱스,바리톱스,도롱충이,도롱마담,나메일,세꿀버리,비퀸,파치리스,브이젤,플로젤,체리버,체리꼬,깝질무,트리토돈,겟핸보숭,흔들풍손,둥실라이드,이어롤,이어롭,무우마직,돈크로우,나옹마,몬냥이,랑딸랑,스컹뿡,스컹탱크,동미러,동탁군,꼬지지,흉내내,핑복,페라페,화강돌,딥상어동,한바이트,한카리아스,먹고자,리오르,루카리오,히포포타스,하마돈,스콜피,드래피온,삐딱구리,독개굴,무스틈니,형광어,네오라이트,타만타,눈쓰개,눈설왕,포푸니라,자포코일,내룸벨트,거대코뿌리,덩쿠림보,에레키블,마그마번,토게키스,메가자리,리피아,글레이시아,글라이온,맘모꾸리,폴리곤Z,엘레이드,대코파스,야느와르몽,눈여아,로토무,유크시,엠라이트,아그놈,디아루가,펄기아,히드런,레지기가스,기라티나,크레세리아,피오네,마나피,다크라이,쉐이미,아르세우스,멜탄,멜메탈,아머드 뮤츠
107,홍수몬,격투,NONE,193,197,137,161,999,1332,1665,1999,2165,2332,5 km,20%,9%,카운터,16,인파이트,52.2,바위깨기,13.8,Power Up Punch,30
108,내루미,노말,NONE,108,137,207,308,604,806,1008,1209,1310,1411,3 km,20%,9%,핥기,10,파괴광선,47.4,사념의박치기,10.9,파워휩,34.6
109,또가스,독,NONE,119,141,120,349,520,694,867,1041,1127,1214,3 km,50%,10%,엉겨붙기,9.1,오물폭탄,41.7,엉겨붙기,9.1,오물폭탄,41.7
110,또도가스,독,NONE,174,197,163,169,982,1310,1637,1965,2129,2293,3 km,20%,6%,엉겨붙기,9.1,오물폭탄,41.7,엉겨붙기,9.1,섀도볼,33.3
111,뿔카노,땅,바위,140,127,190,284,707,943,1179,1415,1533,1651,3 km,50%,10%,진흙뿌리기,12.9,땅고르기,27.4,진흙뿌리기,12.9,땅고르기,27.4
112,코뿌리,땅,바위,222,171,233,19,1362,1816,2270,2725,2952,3179,3 km,5%,6%,진흙뿌리기,12.9,지진,40,진흙뿌리기,12.9,지진,40
113,럭키,노말,NONE,60,128,487,334,537,717,896,1075,1165,1255,5 km,20%,9%,막치기,14,파괴광선,47.4,사념의박치기,10.9,매지컬샤인,28.6
114,덩쿠리,풀,NONE,183,169,163,178,959,1278,1598,1918,2078,2238,3 km,40%,9%,덩굴채찍,14,풀묶기,41.5,엉겨붙기,9.1,솔라빔,44.1
115,캥카,노말,NONE,181,165,233,112,1108,1477,1847,2217,2401,2586,3 km,20%,9%,안다리걸기,10,역린,28.2,진흙뿌리기,10.7,역린,28.2
116,쏘드라,물,NONE,129,103,102,385,452,603,754,905,981,1056,3 km,50%,10%,거품,12,거품광선,28.4,거품,12,용의파동,25
117,시드라,물,NONE,187,156,146,201,897,1196,1495,1794,1943,2093,3 km,20%,6%,물대포,12,하이드로펌프,47.3,물대포,12,용의파동,25
118,콘치,물,NONE,123,110,128,186,493,658,823,987,1070,1152,3 km,50%,15%,쪼기,10,아쿠아테일,31.6,쪼기,10,아쿠아테일,31.6
119,왕콘치,물,NONE,175,147,190,186,926,1235,1544,1853,2008,2162,3 km,20%,7%,폭포오르기,16,냉동빔,27.3,폭포오르기,16,냉동빔,27.3
120,별가사리,물,NONE,137,112,102,362,495,661,826,991,1074,1157,3 km,50%,15%,물대포,12,거품광선,28.4,물대포,12,거품광선,28.4
121,아쿠스타,물,에스퍼,210,184,155,114,1107,1476,1846,2215,2400,2584,3 km,20%,6%,물대포,12,하이드로펌프,47.3,잠재파워,10,하이드로펌프,47.3
122,마임맨,에스퍼,페어리,192,205,120,179,954,1273,1591,1909,2069,2228,5 km,30%,9%,염동력,15,섀도볼,33.3,염동력,15,섀도볼,33.3
123,스라크,벌레,비행,218,170,172,100,1160,1546,1933,2320,2513,2706,5 km,30%,9%,에어슬래시,14,시저크로스,33.8,에어슬래시,14,제비반환,27.5
124,루주라,얼음,에스퍼,223,151,163,118,1095,1460,1825,2190,2372,2555,5 km,30%,9%,염동력,15,눈사태,40,염동력,15,눈사태,40
125,에레브,전기,NONE,198,158,163,159,1000,1333,1667,2001,2167,2334,5 km,20%,9%,전기쇼크,10,10만볼트,38.4,전기쇼크,10,10만볼트,38.4
126,마그마,불꽃,NONE,206,154,163,44,1026,1367,1710,2052,2223,2394,5 km,20%,9%,불꽃세례,12,불대문자,40,불꽃세례,12,화염방사,38.2
127,쁘사이저,벌레,NONE,238,182,163,70,1268,1690,2113,2536,2747,2959,5 km,30%,9%,벌레먹음,12,시저크로스,33.8,바위깨기,11.5,시저크로스,33.8
128,켄타로스,노말,NONE,198,183,181,110,1123,1497,1872,2246,2433,2620,3 km,30%,9%,몸통박치기,12,지진,33.3,사념의박치기,10.9,뿔찌르기,25.9
129,잉어킹,물,NONE,29,85,85,495,117,157,196,235,255,274,1 km,70%,15%,튀어오르기,0,발버둥,15.9,튀어오르기,0,발버둥,15.9
130,갸라도스,물,비행,237,186,216,27,1453,1937,2422,2907,3149,3391,1 km,10%,7%,폭포오르기,16,하이드로펌프,47.3,폭포오르기,16,역린,28.2
131,라프라스,물,얼음,165,174,277,107,1131,1509,1886,2263,2452,2641,5 km,5%,9%,물대포,12,파도타기,45.9,얼음숨결,13.3,눈보라,50.3
132,메타몽,노말,NONE,91,91,134,433,356,475,594,713,772,832,3 km,20%,10%,변신,0,발버둥,19.1,변신,0,발버둥,19.1
133,이브이,노말,NONE,104,114,146,382,459,612,765,918,994,1071,5 km,40%,10%,전광석화,12,뒀다쓰기,37.2,전광석화,12,뒀다쓰기,37.2
134,샤미드,물,NONE,205,161,277,48,1335,1779,2225,2670,2892,3114,5 km,12.5%,6%,물대포,12,하이드로펌프,47.3,물대포,12,아쿠아테일,31.6
135,쥬피썬더,전기,NONE,232,182,163,80,1238,1650,2063,2476,2682,2888,5 km,12.5%,6%,전기쇼크,10,10만볼트,38.4,볼트체인지,10.4,10만볼트,38.4
136,부스터,불꽃,NONE,246,179,163,59,1298,1730,2163,2596,2812,3029,5 km,12.5%,6%,회오리불꽃,15.3,오버히트,48,회오리불꽃,15.3,오버히트,48
137,폴리곤,노말,NONE,153,136,163,32,737,982,1228,1474,1597,1720,3 km,40%,9%,잠재파워,12,파괴광선,47.4,잠재파워,12,파괴광선,47.4
138,암나이트,바위,물,155,153,111,295,662,882,1103,1324,1434,1544,5 km,40%,9%,물대포,12,락블레스트,28.6,머드숏,8.3,원시의힘,24
139,암스타,바위,물,207,201,172,90,1194,1592,1990,2388,2587,2786,5 km,15%,5%,물대포,12,하이드로펌프,47.3,머드숏,8.3,원시의힘,24
140,투구,바위,물,148,140,102,97,587,783,979,1175,1273,1370,5 km,40%,9%,할퀴기,12,원시의힘,24,머드숏,8.3,원시의힘,24
141,투구푸스,바위,물,220,186,155,97,1162,1550,1938,2325,2519,2713,5 km,15%,5%,폭포오르기,16,스톤에지,52.2,폭포오르기,16,원시의힘,24
142,프테라,바위,비행,221,159,190,91,1193,1590,1988,2386,2585,2783,5 km,20%,9%,강철날개,13.8,스톤샤워,35.6,강철날개,13.8,원시의힘,24
143,잠만보,노말,NONE,190,169,330,38,1382,1843,2304,2765,2995,3225,5 km,5%,9%,핥기,10,파괴광선,47.4,사념의박치기,10.9,역린,28.2
144,프리져,얼음,비행,192,236,207,57,1308,1743,2179,2616,2833,3051,20 km,3%,10%,얼음숨결,13.3,냉동빔,32.7,얼음숨결,13.3,냉동빔,32.7
145,썬더,전기,비행,253,185,207,22,1511,2015,2519,3023,3275,3527,20 km,3%,10%,전기쇼크,10,10만볼트,38.4,차지빔,8.7,전자포,45.4
146,파이어,불꽃,비행,251,181,207,25,1485,1980,2475,2970,3218,3465,20 km,3%,10%,회오리불꽃,15.3,불새,48,회오리불꽃,15.3,불새,48
147,미뇽,드래곤,NONE,119,91,121,400,430,574,717,861,933,1004,5 km,40%,9%,용의숨결,14.4,아쿠아테일,26.3,아이언테일,13.6,김밥말이,20.7
148,신뇽,드래곤,NONE,163,135,156,254,763,1017,1271,1526,1653,1780,5 km,10%,6%,용의숨결,14.4,용의파동,30,아이언테일,13.6,용의파동,30
149,망나뇽,드래곤,비행,263,198,209,14,1625,2167,2709,3251,3521,3792,5 km,5%,5%,드래곤테일,16.4,역린,33.8,드래곤테일,16.4,역린,33.8
150,뮤츠,에스퍼,NONE,300,182,214,3,1791,2387,2984,3582,3880,4178,20 km,6%,10%,염동력,15,사이코키네시스,42.9,염동력,15,냉동빔,27.3
151,뮤,에스퍼,NONE,210,210,225,35,1399,1865,2332,2799,3032,3265,20 km,10000%,0%,섀도크루,12.9,솔라빔,36.7,볼트체인지,8.7,솔라빔,36.7
152,치코리타,풀,NONE,92,122,128,420,400,534,668,801,868,935,3 km,20%,10%,덩굴채찍,14,풀묶기,41.5,덩굴채찍,14,풀묶기,41.5
153,베이리프,풀,NONE,122,155,155,305,623,831,1039,1246,1350,1454,3 km,12.5%,7%,잎날가르기,15.6,풀묶기,41.5,잎날가르기,15.6,풀묶기,41.5
154,메가니움,풀,NONE,168,202,190,145,1033,1377,1721,2066,2238,2410,3 km,5%,5%,덩굴채찍,14,하드플랜트,46.2,잎날가르기,15.6,하드플랜트,46.2
155,브케인,불꽃,NONE,116,93,118,406,420,560,700,840,910,980,3 km,20%,10%,불꽃세례,12,화염방사,38.2,불꽃세례,12,니트로차지,22.1
156,마그케인,불꽃,NONE,158,126,151,281,708,944,1180,1417,1535,1653,3 km,12.5%,7%,불꽃세례,12,화염방사,38.2,불꽃세례,12,니트로차지,22.1
157,블레이범,불꽃,NONE,223,173,186,77,1238,1651,2064,2476,2683,2889,3 km,5%,5%,불꽃세례,12,블러스트번,40,불꽃세례,12,블러스트번,40
158,리아코,물,NONE,117,109,137,368,485,646,808,970,1051,1131,3 km,20%,10%,물대포,12,물의파동,26.3,물대포,12,깨물어부수기,21.9
159,엘리게이,물,NONE,150,142,163,265,738,984,1230,1476,1599,1722,3 km,12.5%,7%,물대포,12,물의파동,26.3,물대포,12,깨물어부수기,21.9
160,장크로다일,물,NONE,205,188,198,83,1224,1632,2040,2449,2653,2857,3 km,5%,5%,폭포오르기,16,하이드로캐논,56.8,폭포오르기,16,하이드로캐논,56.8
161,꼬리선,노말,NONE,79,73,111,466,264,353,441,529,574,618,1 km,50%,20%,전광석화,12,풀묶기,34.6,전광석화,12,구멍파기,21.3
162,다꼬리,노말,NONE,148,125,198,263,753,1004,1255,1506,1632,1758,1 km,15%,7%,전광석화,12,파괴광선,47.4,전광석화,12,파괴광선,47.4
163,부우부,노말,비행,67,88,155,459,290,387,484,580,629,677,1 km,50%,15%,쪼기,12,불새,48,쪼기,12,불새,48
164,야부엉,노말,비행,145,156,225,220,867,1156,1446,1735,1879,2024,1 km,15%,7%,날개치기,12,불새,48,신통력,10.9,불새,48
165,레디바,벌레,비행,72,118,120,451,312,416,520,624,676,728,1 km,50%,20%,벌레먹음,12,제비반환,27.5,벌레먹음,12,은빛바람,22.7
166,레디안,벌레,비행,107,179,146,316,577,769,961,1154,1250,1346,1 km,15%,7%,벌레먹음,12,벌레의야단법석,29.2,벌레의저항,12,벌레의야단법석,29.2
167,페이검,벌레,독,105,73,120,438,350,466,583,700,758,816,1 km,50%,20%,벌레먹음,12,시그널빔,31,벌레먹음,12,시그널빔,31
168,아리아도스,벌레,독,161,124,172,258,759,1012,1265,1519,1645,1772,1 km,15%,7%,엉겨붙기,10.9,메가폰,49.1,엉겨붙기,10.9,크로스포이즌,32
169,크로뱃,독,비행,194,178,198,105,1134,1512,1890,2268,2457,2646,1 km,10%,5%,에어슬래시,14,오물폭탄,41.7,에어슬래시,14,섀도볼,33.3
170,초라기,물,전기,106,97,181,370,479,639,799,959,1039,1119,3 km,40%,10%,거품,12,10만볼트,38.4,거품,12,10만볼트,38.4
171,랜턴,물,전기,146,137,268,203,893,1191,1489,1787,1936,2085,3 km,15%,7%,물대포,12,10만볼트,38.4,차지빔,8.7,10만볼트,38.4
172,피츄,전기,NONE,77,53,85,481,203,270,338,406,440,473,1 km,0%,5%,전기쇼크,10,10만볼트,38.4,전기쇼크,10,10만볼트,38.4
173,삐,페어리,NONE,75,79,137,364,287,383,479,575,623,671,1 km,0%,5%,막치기,11.7,풀묶기,34.6,사념의박치기,10.9,풀묶기,34.6
174,푸푸린,노말,페어리,69,32,207,475,229,306,382,459,497,535,1 km,0%,5%,막치기,14,섀도볼,33.3,속여때리기,11.1,섀도볼,33.3
175,토게피,페어리,NONE,67,116,111,464,282,375,470,564,611,657,3 km,0%,5%,잠재파워,10,매지컬샤인,34.3,잠재파워,10,매지컬샤인,34.3
176,토게틱,페어리,비행,139,181,146,269,732,976,1220,1464,1586,1708,3 km,5%,5%,신통력,10.9,매지컬샤인,34.3,잠재파워,10,매지컬샤인,34.3
177,네이티,에스퍼,비행,134,89,120,182,472,630,787,945,1023,1102,3 km,40%,15%,전광석화,10,회전부리,31.3,쪼기,12,사이코쇼크,28.9
178,네이티오,에스퍼,비행,192,146,163,182,938,1250,1563,1876,2032,2188,3 km,15%,7%,에어슬래시,14,미래예지,53.3,에어슬래시,14,제비반환,27.5
179,메리프,전기,NONE,114,79,146,405,424,566,708,849,920,991,5 km,50%,10%,전기쇼크,10,10만볼트,38.4,전기쇼크,10,10만볼트,38.4
180,보송송,전기,NONE,145,109,172,298,652,869,1086,1304,1413,1521,5 km,25%,7%,차지빔,8.7,10만볼트,38.4,차지빔,8.7,방전,31.2
181,전룡,전기,NONE,211,169,207,84,1222,1630,2037,2445,2649,2852,5 km,12.5%,5%,차지빔,8.7,전자포,45.4,볼트체인지,10.4,전자포,45.4
182,아르코,풀,NONE,169,186,181,172,977,1303,1629,1955,2118,2281,3 km,5%,5%,잎날가르기,15.6,리프블레이드,35,잎날가르기,15.6,리프블레이드,35
183,마릴,물,페어리,37,93,172,290,197,263,329,395,428,461,3 km,50%,10%,거품,12,아쿠아테일,31.6,거품,12,아쿠아테일,31.6
184,마릴리,물,페어리,112,152,225,290,680,907,1134,1361,1474,1588,3 km,15%,7%,거품,12,치근거리기,37.2,거품,12,치근거리기,37.2
185,꼬지모,바위,NONE,167,176,172,189,920,1227,1534,1841,1994,2148,5 km,12.5%,5%,돌떨구기,16,스톤샤워,35.6,돌떨구기,16,스톤샤워,35.6
186,왕구리,물,NONE,174,179,207,136,1049,1399,1749,2099,2274,2449,3 km,10%,5%,거품,12,파도타기,45.9,거품,12,하이드로펌프,47.3
187,통통코,풀,비행,67,94,111,468,257,342,428,514,557,600,3 km,50%,12%,기관총,8.7,풀묶기,41.5,기관총,8.7,풀묶기,41.5
188,두코,풀,비행,91,120,146,409,418,557,697,836,906,976,3 km,25%,7%,기관총,8.7,풀묶기,41.5,기관총,8.7,풀묶기,41.5
189,솜솜코,풀,비행,118,183,181,285,701,935,1168,1402,1519,1636,3 km,12.5%,5%,엉겨붙기,9.1,솔라빔,44.1,엉겨붙기,9.1,솔라빔,44.1
190,에이팜,노말,NONE,136,112,146,315,578,770,963,1156,1252,1348,3 km,20%,9%,할퀴기,14.4,스피드스타,25.7,놀래키기,7.3,스피드스타,25.7
191,해너츠,풀,NONE,55,55,102,490,169,226,282,339,367,395,3 km,50%,9%,잎날가르기,15.6,풀묶기,41.5,잎날가르기,15.6,풀묶기,41.5
192,해루미,풀,NONE,185,135,181,190,918,1223,1529,1835,1988,2141,3 km,10%,7%,잎날가르기,15.6,솔라빔,44.1,기관총,8.7,솔라빔,44.1
193,왕자리,벌레,비행,154,94,163,303,630,840,1050,1260,1365,1470,3 km,30%,10%,날개치기,12,제비반환,27.5,전광석화,10,은빛바람,22.7
194,우파,물,땅,75,66,146,465,275,366,458,550,596,641,3 km,40%,10%,물대포,12,진흙폭탄,28.7,머드숏,10,구멍파기,25.5
195,누오,물,땅,152,143,216,224,854,1138,1423,1708,1850,1992,3 km,15%,7%,물대포,12,지진,40,머드숏,10,오물폭탄,34.8
196,에브이,에스퍼,NONE,261,175,163,42,1358,1811,2264,2717,2943,3170,5 km,12.5%,5%,염동력,15,미래예지,53.3,염동력,15,뒀다쓰기,31
197,블래키,악,NONE,126,240,216,191,916,1221,1526,1832,1984,2137,5 km,12.5%,5%,바크아웃,13.1,속임수,42,바크아웃,13.1,뒀다쓰기,31
198,니로우,악,비행,175,87,155,292,669,892,1116,1339,1451,1562,3 km,20%,10%,속여때리기,13.3,속임수,42,쪼기,12,회전부리,31.3
199,야도킹,물,에스퍼,177,180,216,121,1090,1454,1817,2181,2363,2545,3 km,10%,5%,염동력,15,눈보라,41.9,염동력,15,불대문자,33.3
200,무우마,고스트,NONE,167,154,155,111,825,1100,1376,1651,1789,1926,3 km,30%,7%,병상첨병,10,괴상한바람,26.1,병상첨병,10,괴상한바람,26.1
201,안농,에스퍼,NONE,136,91,134,358,508,677,846,1015,1100,1185,5 km,30%,10%,잠재파워,10,발버둥,15.9,잠재파워,10,발버둥,15.9
202,마자용,에스퍼,NONE,60,106,382,392,440,586,733,880,953,1026,3 km,25%,7%,카운터,13.3,미러코트,27.7,카운터,13.3,미러코트,27.7
203,키링키,노말,에스퍼,182,133,172,215,877,1169,1462,1754,1900,2046,3 km,30%,7%,염동력,15,사이코키네시스,42.9,염동력,15,10만볼트,32
204,피콘,벌레,NONE,108,122,137,373,475,633,791,950,1029,1108,5 km,40%,12%,벌레먹음,12,자이로볼,24.2,벌레먹음,12,자이로볼,24.2
205,쏘콘,벌레,강철,161,205,181,171,978,1304,1630,1956,2119,2282,5 km,15%,7%,벌레먹음,12,헤비봄버,40,벌레의저항,12,헤비봄버,40
206,노고치,노말,NONE,131,128,225,275,724,965,1206,1448,1568,1689,3 km,30%,20%,물기,12,스톤샤워,29.6,놀래키기,7.3,구멍파기,21.3
207,글라이거,땅,비행,143,184,163,245,796,1061,1326,1592,1724,1857,5 km,20%,7%,날개치기,12,구멍파기,25.5,날개치기,12,구멍파기,25.5
208,강철톤,강철,땅,148,272,181,144,1034,1379,1724,2069,2242,2414,5 km,10%,5%,아이언테일,16.4,헤비봄버,40,아이언테일,16.4,지진,40
209,블루,페어리,NONE,137,85,155,119,530,707,884,1061,1149,1237,3 km,40%,10%,몸통박치기,10,매지컬샤인,34.3,몸통박치기,10,매지컬샤인,34.3
210,그랑블루,페어리,NONE,212,131,207,119,1094,1458,1823,2187,2370,2552,3 km,15%,8%,바크아웃,10.9,치근거리기,37.2,바크아웃,10.9,치근거리기,37.2
211,침바루,물,독,184,138,163,212,879,1172,1465,1758,1904,2051,3 km,30%,8%,물대포,12,아쿠아테일,31.6,독침,10,냉동빔,27.3
212,핫삼,벌레,강철,236,181,172,65,1286,1714,2143,2572,2786,3001,5 km,5%,5%,연속자르기,9,아이언헤드,37.9,불릿펀치,12,아이언헤드,37.9
213,단단지,벌레,바위,17,396,85,488,173,231,289,347,376,405,3 km,30%,7%,돌떨구기,16,스톤에지,52.2,벌레의저항,12,락블레스트,28.6
214,헤라크로스,벌레,격투,234,179,190,49,1329,1772,2215,2658,2879,3101,3 km,30%,9%,카운터,16,인파이트,52.2,벌레의저항,12,인파이트,52.2
215,포푸니,악,얼음,189,146,146,63,879,1172,1465,1758,1904,2051,3 km,20%,7%,속여때리기,13.3,눈사태,40,얼음뭉치,12,눈사태,40
216,깜지곰,노말,NONE,142,93,155,319,569,759,949,1138,1233,1328,3 km,50%,20%,할퀴기,14.4,치근거리기,31,핥기,10,치근거리기,31
217,링곰,노말,NONE,236,144,207,73,1262,1682,2103,2524,2735,2945,3 km,15%,7%,카운터,13.3,파괴광선,47.4,카운터,13.3,파괴광선,47.4
218,마그마그,불꽃,NONE,118,71,120,424,383,511,639,767,831,895,1 km,30%,10%,불꽃세례,12,불꽃튀기기,32.3,불꽃세례,12,니트로차지,22.1
219,마그카르고,불꽃,바위,139,191,137,270,729,972,1215,1458,1580,1702,1 km,12.5%,6%,돌떨구기,16,오버히트,48,돌떨구기,16,오버히트,48
220,꾸꾸리,얼음,땅,90,69,137,448,317,423,529,635,688,741,3 km,30%,10%,눈싸라기,7.2,스톤샤워,29.6,눈싸라기,7.2,얼다바람,21.8
221,메꾸리,얼음,땅,181,138,225,156,1005,1340,1675,2010,2178,2345,3 km,12.5%,6%,얼음뭉치,12,눈사태,40,눈싸라기,7.2,눈사태,40
222,코산호,물,바위,118,156,146,310,590,787,984,1181,1279,1378,3 km,30%,12%,거품,12,파워젬,33.1,거품,12,파워젬,33.1
223,총어,물,NONE,127,69,111,423,391,521,651,782,847,912,1 km,50%,10%,물대포,12,물의파동,26.3,머드숏,8.3,물의파동,26.3
224,대포무노,물,NONE,197,141,181,166,992,1322,1653,1984,2150,2315,1 km,15%,7%,물대포,12,더스트슈트,41.9,머드숏,8.3,물의파동,26.3
225,딜리버드,얼음,비행,128,90,128,378,469,625,781,938,1016,1094,5 km,20%,20%,프레젠트,3.8,냉동펀치,31.6,프레젠트,3.8,제비반환,27.5
226,만타인,물,비행,148,226,163,195,903,1204,1506,1807,1958,2108,5 km,30%,7%,거품,12,제비반환,27.5,거품,12,냉동빔,27.3
227,무장조,강철,비행,148,226,163,194,903,1204,1506,1807,1958,2108,5 km,20%,9%,강철날개,16.5,불새,48,에어슬래시,14,불새,48
228,델빌,악,불꽃,152,83,128,340,529,705,881,1058,1146,1234,3 km,40%,10%,속여때리기,13.3,화염방사,38.2,속여때리기,13.3,깨물어부수기,26.3
229,헬가,악,불꽃,224,144,181,108,1129,1505,1882,2258,2447,2635,3 km,15%,6%,바크아웃,13.1,속임수,42,바크아웃,13.1,불대문자,40
230,킹드라,물,드래곤,194,194,181,106,1132,1509,1887,2264,2453,2641,3 km,10%,5%,용의숨결,14.4,역린,33.8,폭포오르기,16,역린,33.8
231,코코리,땅,NONE,107,98,207,352,517,689,862,1034,1120,1206,3 km,50%,20%,몸통박치기,10,땅고르기,27.4,바위깨기,11.5,스톤샤워,29.6
232,코리갑,땅,NONE,214,185,207,62,1291,1722,2152,2583,2798,3013,3 km,12.5%,7%,카운터,13.3,지진,40,진흙뿌리기,12.9,지진,40
233,폴리곤2,노말,NONE,198,180,198,99,1162,1549,1936,2324,2517,2711,3 km,5%,5%,잠재파워,12,파괴광선,47.4,잠재파워,12,파괴광선,47.4
234,노라키,노말,NONE,192,131,177,185,927,1236,1546,1855,2010,2164,3 km,30%,8%,몸통박치기,12,와일드볼트,34.6,사념의박치기,10.9,와일드볼트,34.6
235,루브도,노말,NONE,40,83,146,487,184,246,308,369,400,431,3 km,25%,7%,몸통박치기,12,발버둥,19.1,몸통박치기,12,발버둥,19.1
236,배루키,격투,NONE,64,64,111,479,210,281,351,421,457,492,5 km,0%,20%,바위깨기,13.8,스톤샤워,29.6,바위깨기,13.8,스톤샤워,29.6
237,카포에라,격투,NONE,173,207,137,188,924,1232,1540,1848,2002,2156,5 km,10%,5%,카운터,16,인파이트,52.2,바위깨기,13.8,자이로볼,24.2
238,뽀뽀라,얼음,에스퍼,153,91,128,328,553,738,922,1107,1199,1291,5 km,0%,20%,막치기,11.7,냉동빔,32.7,눈싸라기,7.2,사이코쇼크,28.9
239,에레키드,전기,NONE,135,101,128,351,517,689,861,1034,1120,1206,5 km,0%,20%,전기쇼크,10,방전,31.2,전기쇼크,10,방전,31.2
240,마그비,불꽃,NONE,151,99,128,321,567,756,945,1134,1229,1323,5 km,0%,20%,불꽃세례,12,불꽃펀치,30,불꽃세례,12,불꽃펀치,30
241,밀탱크,노말,NONE,157,193,216,154,1009,1345,1682,2018,2186,2354,5 km,20%,8%,몸통박치기,12,누르기,31.6,사념의박치기,10.9,냉동빔,27.3
242,해피너스,노말,NONE,129,169,496,93,1182,1575,1969,2364,2560,2757,5 km,5%,5%,막치기,14,파괴광선,47.4,사념의박치기,10.9,매지컬샤인,28.6
